"Latitud";"Longitud";"Nombre parada";"Ramal";"Sentido";"Orden";"Seccion"
-34.6186020;-58.4371670;Rivadavia y Acoyte;286;Ida;1;1
-34.6200800;-58.4406298;Rivadavia y Colpayo;286;Ida;1;1
-34.6224771;-58.4463805;Rivadavia y Paynsandu;286;Ida;1;1
-34.6238764;-58.4498459;Rivadavia y Miró;286;Ida;1;1
-34.6254500;-58.4535320;Rivadavia y Curapaligue;286;Ida;1;1
-34.6269488;-58.4575707;Rivadavia y F.L.Beltrán;286;Ida;1;1
-34.6277420;-58.4593820;Rivadavia y Gabilán (Metrobus);286;Ida;1;1
-34.6294825;-58.4651023;Rivadavia y Pedernera;286;Ida;1;1
-34.6309391;-58.4708422;Rivadavia y Argeritch;286;Ida;1;1
-34.6317999;-58.4740287;Rivadavia y Cuenca;286;Ida;1;1
-34.6327709;-58.4776819;Rivadavia y San Nicolás;286;Ida;1;1
-34.6338303;-58.4822041;Rivadavia y Segurola;286;Ida;1;1
-34.6320100;-58.4839100;Mercedez y Bacacay;286;Ida;1;1
-34.6300470;-58.4848320;Mercedez y Avellaneda;286;Ida;1;1
-34.6277120;-58.4859020;Mercedez y Morón;286;Ida;1;1
-34.6266320;-58.4876530;Av Gaona y Gualeguaychu;286;Ida;1;1
-34.6268720;-58.4893000;Sanabria y Juan B. Justo;286;Ida;1;1
-34.6249920;-58.4916500;Sanabria y R.deE.San Martin;286;Ida;1;1
-34.6232250;-58.4938600;Sanabria y M Cervantes;286;Ida;1;1
-34.6216251;-58.4958780;Sanabria y San Blas;286;Ida;1;1
-34.6192589;-58.4988284;Sanabria y Miranda;286;Ida;1;1
-34.6171380;-58.5013630;Sanabria y A.Jonte;286;Ida;1;1
-34.6144970;-58.5033830;Sanabria y Snato Tomé;286;Ida;1;1
-34.6115080;-58.5060470;Sanabria y Nogoyá;286;Ida;1;1
-34.6091630;-58.5081070;Sanabria y P.Lozano;286;Ida;1;1
-34.6074003;-58.5095894;Sanabria y Simbron;286;Ida;1;1
-34.6514838;-58.4162700;Av Saenz y Esquiú (metrobus);288;Ida;1;1
-34.6480450;-58.4170370;Av La Plata y Saenz;288;Ida;1;1
-34.6431350;-58.4225570;Av La Plata y Chiclana;288;Ida;1;1
-34.6404287;-58.4233725;Av La Plata y Caceros;288;Ida;1;1
-34.6387350;-58.4238520;Av La Plata y Rondeau;288;Ida;1;1
-34.6341350;-58.4250600;Av La Plata y Inclan;288;Ida;1;1
-34.6317620;-58.4256750;Av La Plata y Pavón;288;Ida;1;1
-34.6273200;-58.4266780;Av La Plata y San juan;288;Ida;1;1
-34.6223888;-58.4276694;Av La Plata e Independencia;288;Ida;1;1
-34.6186232;-58.4283936;Av La Plata y Venezuela;288;Ida;1;1
-34.6159037;-58.4290159;Av La Plata y Rivadavia;288;Ida;1;1
-34.6172180;-58.4340480;Rivadavia y Campichuelo;288;Ida;1;1
-34.6186020;-58.4371670;Rivadavia y Acoyte;288;Ida;1;1
-34.6200800;-58.4406298;Rivadavia y Colpayo;288;Ida;1;1
-34.6224771;-58.4463805;Rivadavia y Paynsandu;288;Ida;1;1
-34.6238764;-58.4498459;Rivadavia y Miró;288;Ida;1;1
-34.6254500;-58.4535320;Rivadavia y Curapaligue;288;Ida;1;1
-34.6269488;-58.4575707;Rivadavia y F.L.Beltrán;288;Ida;1;1
-34.6277420;-58.4593820;Rivadavia y Gabilán (Metrobus);288;Ida;1;1
-34.6294825;-58.4651023;Rivadavia y Pedernera;288;Ida;1;1
-34.6309391;-58.4708422;Rivadavia y Argeritch;288;Ida;1;1
-34.6317999;-58.4740287;Rivadavia y Cuenca;288;Ida;1;1
-34.6327709;-58.4776819;Rivadavia y San Nicolás;288;Ida;1;1
-34.6338303;-58.4822041;Rivadavia y Segurola;288;Ida;1;1
-34.6320100;-58.4839100;Mercedez y Bacacay;288;Ida;1;1
-34.6300470;-58.4848320;Mercedez y Avellaneda;288;Ida;1;1
-34.6277120;-58.4859020;Mercedez y Morón;288;Ida;1;1
-34.6266320;-58.4876530;Av Gaona y Gualeguaychu;288;Ida;1;1
-34.6268720;-58.4893000;Sanabria y Juan B. Justo;288;Ida;1;1
-34.6249920;-58.4916500;Sanabria y R.deE.San Martin;288;Ida;1;1
-34.6232250;-58.4938600;Sanabria y M Cervantes;288;Ida;1;1
-34.6216251;-58.4958780;Sanabria y San Blas;288;Ida;1;1
-34.6192589;-58.4988284;Sanabria y Miranda;288;Ida;1;1
-34.6171380;-58.5013630;Sanabria y A.Jonte;288;Ida;1;1
-34.6144970;-58.5033830;Sanabria y Snato Tomé;288;Ida;1;1
-34.6115080;-58.5060470;Sanabria y Nogoyá;288;Ida;1;1
-34.6091630;-58.5081070;Sanabria y P.Lozano;288;Ida;1;1
-34.6074003;-58.5095894;Sanabria y Simbron;288;Ida;1;1
-34.6058638;-58.5109091;Sanabria y Beiró;288;Ida;1;1
-34.6074975;-58.5145408;Beiró y Marcos Paz;288;Ida;1;1
-34.6096079;-58.5178721;Beiró y Desaguadero;288;Ida;1;1
-34.6110750;-58.5202920;Beiró y Bermudez;288;Ida;1;1
-34.6138200;-58.5248970;Beiró y L.de Vega;288;Ida;1;1
-34.6158066;-58.5274637;Beiró y Moliere;288;Ida;1;1
-34.6174665;-58.5296202;Beiró y Gral Paz;288;Ida;1;1
-34.6191176;-58.5312724;Av Gral Paz y San Roque;288;Ida;1;1
-34.6228214;-58.5313421;Roca y R A Siria;288;Ida;1;1
-34.6309391;-58.4708422;Rivadavia y Argeritch;9432;Ida;138;13
-34.6058638;-58.5109091;Sanabria y Beiró;9434;Ida;156;15
-34.6074931;-58.5145247;Beiró y Marcos Paz;9434;Ida;157;15
-34.6096079;-58.5178721;Beiró y Desaguadero;9434;Ida;158;15
-34.6109766;-58.5201842;Beiró y Bermudez;9434;Ida;159;15
-34.6138200;-58.5248970;Beiró y L.de Vega;9434;Ida;160;15
-34.6158066;-58.5274637;Beiró y Moliere;9434;Ida;161;15
-34.6058638;-58.5109091;Sanabria y Beiró;286;Ida;1;1
-34.6075063;-58.5145569;Beiró y Marcos Paz;286;Ida;1;1
-34.6096079;-58.5178721;Beiró y Desaguadero;286;Ida;1;1
-34.6110750;-58.5202920;Beiró y Bermudez;286;Ida;1;1
-34.6138200;-58.5248970;Beiró y L.de Vega;286;Ida;1;1
-34.6158066;-58.5274637;Beiró y Moliere;286;Ida;1;1
-34.6174665;-58.5296202;Beiró y Gral Paz;286;Ida;1;1
-34.6191176;-58.5312724;Av Gral Paz y San Roque;286;Ida;1;1
-34.6228214;-58.5313421;Roca y R A de Siria;286;Ida;1;1
-34.6240177;-58.5326779;Roca y E Manzoni;286;Ida;1;1
-34.6251670;-58.5340070;Roca y Barragán;286;Ida;1;1
-34.6267650;-58.5358100;Roca y San Ignacio;286;Ida;1;1
-34.6285500;-58.5348670;Bergamini y Croacia;286;Ida;1;1
-34.6269488;-58.4575707;Rivadavia y F.L.Beltrán;287;Ida;1;1
-34.6277420;-58.4593820;Rivadavia y Gabilán (Metrobus);287;Ida;1;1
-34.6294825;-58.4651023;Rivadavia y Pedernera;287;Ida;1;1
-34.6309391;-58.4708422;Rivadavia y Argeritch;287;Ida;1;1
-34.6317999;-58.4740287;Rivadavia y Cuenca;287;Ida;1;1
-34.6327709;-58.4776819;Rivadavia y San Nicolás;287;Ida;1;1
-34.6338303;-58.4822041;Rivadavia y Segurola;287;Ida;1;1
-34.6320100;-58.4839100;Mercedez y Bacacay;287;Ida;1;1
-34.6300470;-58.4848320;Mercedez y Avellaneda;287;Ida;1;1
-34.6277120;-58.4859020;Mercedez y Morón;287;Ida;1;1
-34.6266320;-58.4876530;Av Gaona y Gualeguaychu;287;Ida;1;1
-34.6268720;-58.4893000;Sanabria y Juan B. Justo;287;Ida;1;1
-34.6249920;-58.4916500;Sanabria y R.deE.San Martin;287;Ida;1;1
-34.6232250;-58.4938600;Sanabria y M Cervantes;287;Ida;1;1
-34.6216251;-58.4958780;Sanabria y San Blas;287;Ida;1;1
-34.6192589;-58.4988284;Sanabria y Miranda;287;Ida;1;1
-34.6171380;-58.5013630;Sanabria y A.Jonte;287;Ida;1;1
-34.6144970;-58.5033830;Sanabria y Snato Tomé;287;Ida;1;1
-34.6115080;-58.5060470;Sanabria y Nogoyá;287;Ida;1;1
-34.6091630;-58.5081070;Sanabria y P.Lozano;287;Ida;1;1
-34.6074003;-58.5095894;Sanabria y Simbron;287;Ida;1;1
-34.6058638;-58.5109091;Sanabria y Beiró;287;Ida;1;1
-34.6074931;-58.5145247;Beiró y Marcos Paz;287;Ida;1;1
-34.6096079;-58.5178721;Beiró y Desaguadero;287;Ida;1;1
-34.6109766;-58.5201842;Beiró y Bermudez;287;Ida;1;1
-34.6138200;-58.5248970;Beiró y L.de Vega;287;Ida;1;1
-34.6158066;-58.5274637;Beiró y Moliere;287;Ida;1;1
-34.6174665;-58.5296202;Beiró y Gral Paz;287;Ida;1;1
-34.6191176;-58.5312724;Av Gral Paz y San Roque;287;Ida;1;1
-34.7179332;-58.2120091;Cervantes y Echeverría;286;Ida;1;1
-34.7128402;-58.2197982;Cervantes y 25 bis;286;Ida;1;1
-34.7116275;-58.2216114;Cervantes y 23 bis;286;Ida;1;1
-34.7102782;-58.2234889;Cervantes y Iriarte (Pejerrey);286;Ida;1;1
-34.7093080;-58.2249695;Cervantes y Alamos;286;Ida;1;1
-34.7080115;-58.2271153;Cervantes y Olavarría;286;Ida;1;1
-34.7071957;-58.2308865;Otamendi y Cervantes;286;Ida;1;1
-34.7085070;-58.2334830;Otamendi y Yoldi;286;Ida;1;1
-34.7092270;-58.2347350;Otamendi y Juan B Justo;286;Ida;1;1
-34.7102120;-58.2364601;Otamendi y Panizza;286;Ida;1;1
-34.7113189;-58.2383162;Otamendi y Brussa;286;Ida;1;1
-34.7129019;-58.2410896;Otamendi y Toledo;286;Ida;1;1
-34.7139514;-58.2427847;Otamendi y Lora;286;Ida;1;1
-34.7149788;-58.2445496;Otamendi y Mozart;286;Ida;1;1
-34.7160283;-58.2463306;Otamendi y Monrroe;286;Ida;1;1
-34.7173026;-58.2474250;Ceballos y Otamendi;286;Ida;1;1
-34.7194550;-58.2500350;Alem y Belgrano;286;Ida;1;1
-34.7204250;-58.2519620;Alem y Paz;286;Ida;1;1
-34.7213680;-58.2538650;Alem y Mitre;286;Ida;1;1
-34.7223170;-58.2557270;Alem y Brown;286;Ida;1;1
-34.7233200;-58.2576070;Alem y Moreno;286;Ida;1;1
-34.7240928;-58.2592857;Alem y H Yrigoyen;286;Ida;1;1
-34.7232904;-58.2602835;Yrigoyen y Alsina;286;Ida;1;1
-34.7217340;-58.2614529;Yrigoyen y 9 de Julio;286;Ida;1;1
-34.7207820;-58.2622130;Yrigoyen y Colon;286;Ida;1;1
-34.7190223;-58.2634753;Yrigoyen y Alberdi;286;Ida;1;1
-34.7197057;-58.2657820;Gran Canaria y P Oliveri;286;Ida;1;1
-34.7206890;-58.2650256;Gran Canaria y R Lopez;286;Ida;1;1
-34.7216750;-58.2665870;R Lopez y V Lopez;286;Ida;1;1
-34.7226570;-58.2685150;R Lopez y B Irigoyen;286;Ida;1;1
-34.7235850;-58.2703480;R Lopez y A Baranda;286;Ida;1;1
-34.7244808;-58.2724124;R Lopez y Larrea;286;Ida;1;1
-34.7254199;-58.2744133;R Lopez y Urquiza;286;Ida;1;1
-34.7264649;-58.2763016;R Lopez y Blas Parera;286;Ida;1;1
-34.7274833;-58.2783186;R Lopez y M Rodriguez;286;Ida;1;1
-34.7285282;-58.2804000;R Lopez y Condarco;286;Ida;1;1
-34.7295863;-58.2824063;Rodolfo Lopez y Av La Plata;286;Ida;1;1
-34.7306709;-58.2846648;R Lopez y Marconi;286;Ida;1;1
-34.7316143;-58.2866389;R Lopez y J V Gonzales;286;Ida;1;1
-34.7325754;-58.2886827;R Lopez y L de La Torre;286;Ida;1;1
-34.7335585;-58.2907802;R Lopez y Acha;286;Ida;1;1
-34.7350442;-58.2937253;Rodolfo Lopez y Unamundo;286;Ida;1;1
-34.7334836;-58.2963538;Av Calchaquí y San Luis;286;Ida;1;1
-34.7324475;-58.2970405;Av Calchaquí y Rep del Libano;286;Ida;1;1
-34.7300801;-58.2987410;Av Calchaquí y Jujuy;286;Ida;1;1
-34.7245514;-58.3022976;Av Los Quilmes y Zapiola;286;Ida;1;1
-34.7203892;-58.3035421;Av Los Quilmes y Cerrito;286;Ida;1;1
-34.7165883;-58.3046794;Av Los Quilmes y Montevideo;286;Ida;1;1
-34.7130342;-58.3081609;Av Los Quilmes y Los Andes;286;Ida;1;1
-34.7088273;-58.3122647;Av Mitre y Neuquen;286;Ida;1;1
-34.7078042;-58.3131981;Av Mitre y Caviglia;286;Ida;1;1
-34.7179640;-58.2120091;Cervantes y Echeverría;287;Ida;1;1
-34.6284584;-58.5343730;Croacia y Bergamini;286;Vuelta;1;1
-34.6279508;-58.5345072;San ignacio y Croacia;286;Vuelta;1;1
-34.6271386;-58.5355800;San ignacio y G Roca;286;Vuelta;1;1
-34.6265118;-58.5364598;San ignacio y Pelegrini;286;Vuelta;1;1
-34.6252449;-58.5355693;Pelegrini y Necochea;286;Vuelta;1;1
-34.6240000;-58.5341477;Pelegrini y Dardo Rocha;286;Vuelta;1;1
-34.6226360;-58.5326350;Pelegrini y R A Siria;286;Vuelta;1;1
-34.6216030;-58.5336220;Rep A Siria y San Roque;286;Vuelta;1;1
-34.6207775;-58.5329998;San Roque y Los Andes;286;Vuelta;1;1
-34.6192809;-58.5314494;San Roque Y Gral Paz;286;Vuelta;1;1
-34.6179875;-58.5301888;Beiró y Irigoyen;286;Vuelta;1;1
-34.6138287;-58.5248297;Beiró y Lopez de Vega;286;Vuelta;1;1
-34.6110031;-58.5202163;Beiró y Bermudez;286;Vuelta;1;1
-34.6075814;-58.5145140;Beiró y Marcos Paz;286;Vuelta;1;1
-34.6062435;-58.5132855;Segurola y Navarro;286;Vuelta;1;1
-34.6046054;-58.5136288;Cantilo y Sanabria;286;Vuelta;1;1
-34.6036296;-58.5120088;Cantilo y Gualeguaychu;286;Vuelta;1;1
-34.6048262;-58.5106087;Gualeguaychu y Beiró;286;Vuelta;1;1
-34.6072679;-58.5120517;Segurola y Varela;286;Vuelta;1;1
-34.6098993;-58.5098523;Segurola y Pedro Lozano;286;Vuelta;1;1
-34.6121775;-58.5080069;Segurola y Nogoya;286;Vuelta;1;1
-34.6150163;-58.5053462;Segurola y Santo tomé;286;Vuelta;1;1
-34.6177535;-58.5026479;Segurola y Alvarez Jonte;286;Vuelta;1;1
-34.6195591;-58.5005558;Segurola y Miranda;286;Vuelta;1;1
-34.6204287;-58.4993809;Segurola y E Gonzalez;286;Vuelta;1;1
-34.6216118;-58.4979218;Segurola y Pablo Podestá;286;Vuelta;1;1
-34.6230200;-58.4961301;Segurola y Camarones;286;Vuelta;1;1
-34.6238544;-58.4950626;Segurola y M Cervantes;286;Vuelta;1;1
-34.6255539;-58.4929329;Segurola y R Escalada SM;286;Vuelta;1;1
-34.6266751;-58.4915435;Segurola y Juan B Justo;286;Vuelta;1;1
-34.6275226;-58.4904063;Segurola y Gaona;286;Vuelta;1;1
-34.6291073;-58.4884483;Segurola y Aranguren;286;Vuelta;1;1
-34.6318882;-58.4850097;Segurola y Bacacay;286;Vuelta;1;1
-34.6335963;-58.4807235;Rivadavia y Candelaria;286;Vuelta;1;1
-34.6284584;-58.5343730;Croacia y Bergamini;287;Vuelta;1;1
-34.6279508;-58.5345072;San ignacio y Croacia;287;Vuelta;1;1
-34.7128843;-58.2197285;Cervantes y 25 bis;287;Ida;1;1
-34.7115834;-58.2216382;Cervantes y 23 bis;287;Ida;1;1
-34.7102958;-58.2234943;Cervantes y Iriarte (Pejerrey);287;Ida;1;1
-34.7092860;-58.2249963;Cervantes y Alamos;287;Ida;1;1
-34.7080688;-58.2270241;Cervantes y Olavarría;287;Ida;1;1
-34.7071648;-58.2308382;Otamendi y Cervantes;287;Ida;1;1
-34.7085070;-58.2334830;Otamendi y Yoldi;287;Ida;1;1
-34.7092270;-58.2347350;Otamendi y Juan B Justo;287;Ida;1;1
-34.7102120;-58.2364601;Otamendi y Panizza;287;Ida;1;1
-34.7113189;-58.2383162;Otamendi y Brussa;287;Ida;1;1
-34.7129019;-58.2410896;Otamendi y Toledo;287;Ida;1;1
-34.7139514;-58.2427847;Otamendi y Lora;287;Ida;1;1
-34.7149788;-58.2445496;Otamendi y Mozart;287;Ida;1;1
-34.7160283;-58.2463306;Otamendi y Monrroe;287;Ida;1;1
-34.7173026;-58.2474250;Ceballos y Otamendi;287;Ida;1;1
-34.7194550;-58.2500350;Alem y Belgrano;287;Ida;1;1
-34.7204250;-58.2519620;Alem y Paz;287;Ida;1;1
-34.7213680;-58.2538650;Alem y Mitre;287;Ida;1;1
-34.6271386;-58.5355800;San ignacio y G Roca;287;Vuelta;1;1
-34.6265118;-58.5364598;San ignacio y Pelegrini;287;Vuelta;1;1
-34.6252449;-58.5355693;Pelegrini y Necochea;287;Vuelta;1;1
-34.6240000;-58.5341477;Pelegrini y Dardo Rocha;287;Vuelta;1;1
-34.6226360;-58.5326350;Pelegrini y R A Siria;287;Vuelta;1;1
-34.7059035;-58.3151990;Av Mitre y R Español;286;Ida;1;1
-34.7032266;-58.3160681;Mariano Moreno y Las Flores;286;Ida;1;1
-34.6216030;-58.5336220;Rep A Siria y San Roque;287;Vuelta;1;1
-34.6207775;-58.5329998;San Roque y Los Andes;287;Vuelta;1;1
-34.6192809;-58.5314494;San Roque Y Gral Paz;287;Vuelta;1;1
-34.6179875;-58.5301888;Beiró y Irigoyen;287;Vuelta;1;1
-34.6138287;-58.5248297;Beiró y Lopez de Vega;287;Vuelta;1;1
-34.6110031;-58.5202163;Beiró y Bermudez;287;Vuelta;1;1
-34.6075814;-58.5145140;Beiró y Marcos Paz;287;Vuelta;1;1
-34.6062435;-58.5132855;Segurola y Navarro;287;Vuelta;1;1
-34.6046054;-58.5136288;Cantilo y Sanabria;287;Vuelta;1;1
-34.6036296;-58.5120088;Cantilo y Gualeguaychu;287;Vuelta;1;1
-34.6048262;-58.5106087;Gualeguaychu y Beiró;287;Vuelta;1;1
-34.6072679;-58.5120517;Segurola y Varela;287;Vuelta;1;1
-34.7028253;-58.3185410;Martin Fierro y Mitre;286;Ida;1;1
-34.7039322;-58.3178759;Mitre y Onsari;286;Ida;1;1
-34.6327224;-58.4772152;Rivadavia y dolores;286;Vuelta;1;1
-34.6315792;-58.4726715;Rivadavia y José Marti;286;Vuelta;1;1
-34.6305419;-58.4689111;Rivadavia y Nazca (metrobus);286;Vuelta;1;1
-34.6281848;-58.4604943;Rivadavia y Bonorino;286;Vuelta;1;1
-34.6263838;-58.4561062;Rivadavia y Carabobo;286;Vuelta;1;1
-34.6254524;-58.4536171;Rivadavia y Curapaligue;286;Vuelta;1;1
-34.6236910;-58.4491110;Rivadavia y Puan;286;Vuelta;1;1
-34.6228744;-58.4467989;Rivadavia y Hortiguera;286;Vuelta;1;1
-34.6206495;-58.4405279;Rosario y Centenera;286;Vuelta;1;1
-34.6195149;-58.4364295;Rosario y José M Moreno;286;Vuelta;1;1
-34.6187600;-58.4319717;Rosario y Doblas;286;Vuelta;1;1
-34.6184245;-58.4292412;Rosario y Av La Plata;286;Vuelta;1;1
-34.6215456;-58.4279054;Av La Plata y Alberdi;286;Vuelta;1;1
-34.6247328;-58.4272939;Av La Plata y Pedro Goyena;286;Vuelta;1;1
-34.6266045;-58.4268701;Av La Plata y Directorio;286;Vuelta;1;1
-34.6309524;-58.4259206;Av La Plata y Asamblea;286;Vuelta;1;1
-34.6333359;-58.4252930;Av La Plata y Santander;286;Vuelta;1;1
-34.6365447;-58.4245098;Av La Plata Zaraza;286;Vuelta;1;1
-34.6398373;-58.4235871;Av La Plata y Cobo;286;Vuelta;1;1
-34.6420352;-58.4230828;Av La Plata F de la Cruz;286;Vuelta;1;1
-34.6447141;-58.4212911;Av La Plata F Rivera;286;Vuelta;1;1
-34.6469295;-58.4194511;Av La Plata Tabare;286;Vuelta;1;1
-34.6480858;-58.4170103;Av La Plata Saenz;286;Vuelta;1;1
-34.6513602;-58.4164739;Saenz y Esquiú (metrobus);286;Vuelta;1;1
-34.6625727;-58.4174234;R de Escalada y Palacios;286;Vuelta;1;1
-34.6663628;-58.4158409;Peron y Crotti;286;Vuelta;1;1
-34.6674834;-58.4142959;Peron y L Valentinas;286;Vuelta;1;1
-34.6687365;-58.4126329;Peron y Valparaiso;286;Vuelta;1;1
-34.6700689;-58.4108520;Peron y Armenia;286;Vuelta;1;1
-34.6712513;-58.4092373;Peron y Paso de Burgos;286;Vuelta;1;1
-34.6719836;-58.4081858;Peron y Itapiru;286;Vuelta;1;1
-34.6731748;-58.4066731;Peron y Rucci;286;Vuelta;1;1
-34.6743218;-58.4051496;Peron y Balbin;286;Vuelta;1;1
-34.6760159;-58.4027839;Peron y Oliden;286;Vuelta;1;1
-34.6771497;-58.4012282;Peron y Rivadavia;286;Vuelta;1;1
-34.6755262;-58.3981061;Rivadavia Rep Argentina;286;Vuelta;1;1
-34.6740792;-58.3964753;Rivadavia y Paraguay;286;Vuelta;1;1
-34.6724557;-58.3945978;Rivadavia y Chile;286;Vuelta;1;1
-34.6732233;-58.3938575;Chile y Cabildo;286;Vuelta;1;1
-34.6752792;-58.3930957;Cabildo y Mendoza;286;Vuelta;1;1
-34.6769644;-58.3911860;Cabildo y Peru;286;Vuelta;1;1
-34.6780585;-58.3899736;Cabildo y Catamarca;286;Vuelta;1;1
-34.6789319;-58.3889759;Cabildo y Santa Fe;286;Vuelta;1;1
-34.6802951;-58.3874524;Cabildo y Sgo del Estero;286;Vuelta;1;1
-34.6815788;-58.3859128;Cabildo y Beguerestein;286;Vuelta;1;1
-34.6844593;-58.3864170;Brasil y Yrigoyen;286;Vuelta;1;1
-34.6867398;-58.3832949;Bustamante y Est Gerli;286;Vuelta;1;1
-34.6895673;-58.3796310;Bustamante y  Lacarra;286;Vuelta;1;1
-34.6914683;-58.3772439;Bustamante y Donovan;286;Vuelta;1;1
-34.6924034;-58.3762246;Bustamante y Mamberti;286;Vuelta;1;1
-34.6944632;-58.3738375;Bustamante y Sarmiento;286;Vuelta;1;1
-34.6963200;-58.3715791;Bustamante y Basavilbaso;286;Vuelta;1;1
-34.6974403;-58.3702862;Bustamante y Salta;286;Vuelta;1;1
-34.6994470;-58.3674109;Bustamante y Ferré;286;Vuelta;1;1
-34.7011362;-58.3653671;Bustamante y Madariaga;286;Vuelta;1;1
-34.7020800;-58.3642673;Bustamante y J B Justo;286;Vuelta;1;1
-34.7032310;-58.3627868;Bustamante y Cao;286;Vuelta;1;1
-34.7043115;-58.3606356;Bustamante y  Deheza;286;Vuelta;1;1
-34.7046864;-58.3592838;C G Belgrano y Suipacha;286;Vuelta;1;1
-34.7076852;-58.3558559;C G Belgrano y Barcelo;286;Vuelta;1;1
-34.7092286;-58.3540535;C G Belgrano y Posadas;286;Vuelta;1;1
-34.7116584;-58.3512533;C G Belgrano y Centenario;286;Vuelta;1;1
-34.7132988;-58.3493650;C G Belgrano y Chascomus;286;Vuelta;1;1
-34.7147540;-58.3476537;B de los Italianos y C G Belgrano;286;Vuelta;1;1
-34.7134311;-58.3458674;B de los Italianos y Caxaraville;286;Vuelta;1;1
-34.7124389;-58.3446872;B de los Italianos y Campichuelo;286;Vuelta;1;1
-34.7105957;-58.3424824;B de los Italianos y De La Serna;286;Vuelta;1;1
-34.7086289;-58.3401597;B de los Italianos y Helguera;286;Vuelta;1;1
-34.7071119;-58.3383679;B de los Italianos y La Fuente;286;Vuelta;1;1
-34.7054008;-58.3362812;B de los Italianos y C Larralde;286;Vuelta;1;1
-34.7063225;-58.3346343;C Larralde y Mendez;286;Vuelta;1;1
-34.7071868;-58.3336043;C Larralde y Cotagaita;286;Vuelta;1;1
-34.7086950;-58.3316839;C Larralde y Condarco;286;Vuelta;1;1
-34.7103002;-58.3297312;C Larralde y Paisandu;286;Vuelta;1;1
-34.7116143;-58.3280790;C Larralde y Ascasubi;286;Vuelta;1;1
-34.7107676;-58.3252788;Onsari y Mansilla;286;Vuelta;1;1
-34.7097534;-58.3240879;Onsari y Villegas;286;Vuelta;1;1
-34.7079983;-58.3219743;Onsari y Solier;286;Vuelta;1;1
-34.7063225;-58.3199251;Onsari y Belgrano;286;Vuelta;1;1
-34.7046467;-58.3181226;Onsari y Mitre;286;Vuelta;1;1
-34.7051671;-58.3163470;Mitre y Echeverria;286;Vuelta;1;1
-34.7064107;-58.3151346;Mitre y Victor Hugo;286;Vuelta;1;1
-34.7077293;-58.3137238;Mitre y Lynch;286;Vuelta;1;1
-34.7091933;-58.3122379;Av Los Quilmes y Neuquén;286;Vuelta;1;1
-34.7111866;-58.3103013;Av Los Quilmes y Pilcomayo;286;Vuelta;1;1
-34.7128049;-58.3086491;Av Los Quilmes y Los Andes;286;Vuelta;1;1
-34.7143747;-58.3072007;Av Los Quilmes y Formosa;286;Vuelta;1;1
-34.7160327;-58.3052909;Av Los Quilmes y Montevideo;286;Vuelta;1;1
-34.7195514;-58.3039176;Av Los Quilmes y Cerrito;286;Vuelta;1;1
-34.7248335;-58.3023620;Av Los Quilmes y Zapiola;286;Vuelta;1;1
-34.7286340;-58.2999480;Calchaquí y La Madrid;286;Vuelta;1;1
-34.7309883;-58.2982635;Calchaquí y Catamarca;286;Vuelta;1;1
-34.7327694;-58.2970083;Calchaquí y San juan;286;Vuelta;1;1
-34.7343300;-58.2958710;Calchaquí y Int Olivieri;286;Vuelta;1;1
-34.7359964;-58.2960212;Urrestarazu y R Lopez;286;Vuelta;1;1
-34.7352381;-58.2939345;R Lopez y Elustondo;286;Vuelta;1;1
-34.7339068;-58.2911021;R Lopez y Acha;286;Vuelta;1;1
-34.7327826;-58.2889295;R Lopez y L de La Torre;286;Vuelta;1;1
-34.7318612;-58.2869875;R Lopez y J Gonzales;286;Vuelta;1;1
-34.7308869;-58.2848525;R Lopez y G Marconi;286;Vuelta;1;1
-34.7298993;-58.2827818;R Lopez y Av La Plata;286;Vuelta;1;1
-34.7287751;-58.2806629;R Lopez y Condarco;286;Vuelta;1;1
-34.7277302;-58.2786244;R Lopez y Martín Rodriguez;286;Vuelta;1;1
-34.7266544;-58.2765913;R Lopez y Blas Parera;286;Vuelta;1;1
-34.7256801;-58.2747191;R Lopez y Urquiza;286;Vuelta;1;1
-34.7247057;-58.2726163;R Lopez y Larrea;286;Vuelta;1;1
-34.7237886;-58.2707441;R Lopez y A Baranda;286;Vuelta;1;1
-34.7227613;-58.2686895;R Lopez y B de Irigoyen;286;Vuelta;1;1
-34.7218089;-58.2668012;R Lopez y V Lopez;286;Vuelta;1;1
-34.7201378;-58.2656801;I Olivieri y Gran Canaria;286;Vuelta;1;1
-34.7205920;-58.2623059;Yrigoyen y Colon;286;Vuelta;1;1
-34.7222631;-58.2611471;Yrigoyen y Videla;286;Vuelta;1;1
-34.7244500;-58.2598543;Alem y Gaboto;286;Vuelta;1;1
-34.7246836;-58.2581592;Garibaldi y San Martin;286;Vuelta;1;1
-34.7241854;-58.2572097;Garibaldi y Moreno;286;Vuelta;1;1
-34.7232948;-58.2554072;Garibaldi y Brown;286;Vuelta;1;1
-34.7227789;-58.2544255;Garibaldi y Alvear;286;Vuelta;1;1
-34.7218133;-58.2525212;Garibaldi y Sarmiento;286;Vuelta;1;1
-34.7212710;-58.2515609;Garibaldi y Paz;286;Vuelta;1;1
-34.7208565;-58.2506061;Garibaldi y Pringles;286;Vuelta;1;1
-34.7203715;-58.2497263;Garibaldi y Belgrano;286;Vuelta;1;1
-34.7193750;-58.2478327;Garibaldi y Allison Bell;286;Vuelta;1;1
-34.6228214;-58.5313421;Roca y R A Siria;287;Ida;1;1
