Ramal;Sentido;Nombre parada;Latitud;Longitud;Seccion;Orden
241;Ida;Merlo y C Adrogue;-34.6882307;-58.3203435;6;50
241;Ida;Merlo y Patagones;-34.6894790;-58.3187342;6;51
241;Ida;Merlo y S Carnot;-34.6904230;-58.3174896;6;52
241;Ida;Merlo y Lobos;-34.6918653;-58.3156496;6;53
241;Ida;Merlo y Vucetich;-34.6928224;-58.3143836;6;54
241;Ida;Merlo y Piran;-34.6937090;-58.3131766;6;55
241;Ida;Merlo y Bahía Blanca;-34.6946800;-58.3118880;6;56
241;Ida;Merlo y Las Flores;-34.6966550;-58.3094100;6;57
241;Ida;Las Flores y San Nicolas;-34.6956011;-58.3075386;6;58
241;Ida;Las Flores y Paramaribo;-34.6940045;-58.3056879;6;59
241;Ida;Paramaribo y R Español;-34.6953120;-58.3036900;6;60
241;Ida;R Español y Guamini;-34.6943397;-58.3019972;6;61
241;Ida;Pino y Lartigau;-34.6928500;-58.3020770;6;62
241;Ida;Pino y Las Flores;-34.6919932;-58.3031398;6;63
241;Ida;Las Flores y Goyena;-34.6906470;-58.3018200;6;64
241;Ida;Las Flores y Robles;-34.6896952;-58.3013052;6;65
241;Vuelta;Las Flores y Robles;-34.6896863;-58.3013642;6;1
241;Vuelta;Las Flores y Pino;-34.6915900;-58.3034500;6;2
241;Vuelta;Guamini y R Español;-34.6940130;-58.3021820;6;3
241;Vuelta;Lincoln y Oroño;-34.6956770;-58.3015980;6;4
241;Vuelta;Oroño y Lartigau;-34.6942400;-58.3034830;6;5
241;Vuelta;Oroño y Las Flores;-34.6933850;-58.3045770;6;6
241;Vuelta;Las Flores y Ortega;-34.6942350;-58.3064870;6;7
241;Vuelta;Las Flores y San Nicolas;-34.6959500;-58.3079700;6;8
241;Vuelta;San Nicolas y Bahia Blanca;-34.6940300;-58.3104700;6;9
241;Vuelta;San Nicolas y Piran;-34.6929415;-58.3118033;6;10
241;Vuelta;San Nicolas y J Vucetich;-34.6920020;-58.3131498;6;11
241;Vuelta;J Vucetich y Merlo;-34.6927850;-58.3142430;6;12
241;Vuelta;Merlo y Lobos;-34.6919844;-58.3154458;6;13
241;Vuelta;Merlo y Carnot;-34.6905465;-58.3173233;6;14
241;Vuelta;Merlo y Patagones;-34.6895937;-58.3185786;6;15
241;Vuelta;Patagones y Bolivar;-34.6912654;-58.3206010;6;16
241;Vuelta;Bolivar y Adrogué;-34.6902333;-58.3220923;5;17
241;Vuelta;Adrogé y Baradero;-34.6918565;-58.3242810;5;18
241;Vuelta;Baradero y Arévalo;-34.6911684;-58.3254611;5;19
241;Vuelta;Baradero y Juan B Justo;-34.6902509;-58.3267486;5;20
241;Vuelta;Darwin y Soreda;-34.6884866;-58.3270168;5;21
241;Vuelta;Soreda y Otero;-34.6874809;-58.3279556;5;22
241;Vuelta;Soreda y Washington;-34.6865943;-58.3291250;5;23
241;Vuelta;Soreda y Casazza;-34.6857959;-58.3301389;5;24
241;Vuelta;Soreda y Obarrio;-34.6842211;-58.3321774;5;25
241;Vuelta;Colonia y Ramallo;-34.6827125;-58.3341247;5;26
241;Vuelta;Colonia y Saladillo;-34.6815347;-58.3356160;5;27
241;Vuelta;Colonia y San Pedro;-34.6804053;-58.3370215;5;28
241;Vuelta;San Pedro y La Blanqueada;-34.6810847;-58.3381373;5;29
241;Vuelta;San Pedro y Zeballos;-34.6824610;-58.3397412;5;30
241;Vuelta;San Pedro y B Mitre;-34.6841417;-58.3418602;5;31
241;Vuelta;E de Israel y G Hornos;-34.6821611;-58.3438718;5;32
241;Vuelta;B Mitre y Debenedetti;-34.6797481;-58.3455241;5;33
241;Vuelta;B Mitre y Cucha Cucha;-34.6774717;-58.3473212;4;34
241;Vuelta;B Mitre y Piñero;-34.6751733;-58.3492309;4;35
241;Vuelta;B Mitre y H Cortés;-34.6736160;-58.3506525;4;36
241;Vuelta;B Mitre y Spurr;-34.6720101;-58.3521813;4;37
241;Vuelta;B Mitre y Beguiristain;-34.6700909;-58.3539784;4;38
241;Vuelta;B Mitre y Guemes;-34.6684011;-58.3554536;4;39
241;Vuelta;B Mitre y Olavarria;-34.6659877;-58.3580500;4;40
241;Vuelta;B Mitre y Laprida;-34.6640596;-58.3618426;4;41
241;Vuelta;B Mitre y Berutti;-34.6618932;-58.3656460;4;42
241;Vuelta;B Mitre y Montes de Oca;-34.6601106;-58.3680546;4;43
241;Vuelta;G Hornos e Iriarte;-34.6488581;-58.3735156;3;44
241;Vuelta;G Hornos y California;-34.6474326;-58.3741271;3;45
241;Vuelta;G Hornos y Quinquela Martin;-34.6443610;-58.3751571;3;46
241;Vuelta;G Hornos y Olavarria;-34.6403095;-58.3757257;3;47
241;Vuelta;G Hornos y Brandsen;-34.6382572;-58.3761388;3;48
241;Vuelta;G Hornos y A del Valle;-34.6364741;-58.3767021;3;49
241;Vuelta;G Hornos y Uspallata;-34.6338479;-58.3772439;2;50
241;Vuelta;G Hornos e Ituzaingo;-34.6325767;-58.3777213;2;51
241;Vuelta;Ytigoyen y Caseros;-34.6290279;-58.3776248;2;52
241;Vuelta;J Garay y Lima;-34.6264500;-58.3807951;2;53
241;Vuelta;Salta y Constitución;-34.6250904;-58.3828712;2;54
241;Vuelta;Salta y H Primo;-34.6216295;-58.3829623;2;55
241;Vuelta;Salta y Estados Unidos;-34.6189234;-58.3829623;2;56
241;Vuelta;Salta y Chile;-34.6169544;-58.3830106;2;57
241;Vuelta;Salta y Venezuela;-34.6148839;-58.3830750;1;58
241;Vuelta;Salta y Moreno;-34.6122305;-58.3832520;1;59
241;Vuelta;Salta y H Yrigoyen;-34.6101819;-58.3833861;1;60
241;Vuelta;Av de Mayo y San Jose;-34.6092636;-58.3858860;1;61
241;Vuelta;Av Rivadavia y Montevideo;-34.6091300;-58.3898820;1;62
241;Vuelta;Av Rivadavia y Ayacucho;-34.6092724;-58.3943027;1;63
241;Vuelta;Av Rivadavia y Pasteur;-34.6095505;-58.3984601;1;64
241;Vuelta;Av Rivadavia y Paso;-34.6098066;-58.4025908;1;65
241;Vuelta;Av Rivadavia y Jujuy;-34.6100053;-58.4054339;1;66
241;Vuelta;Av Rivadavia y Ecuador;-34.6102172;-58.4085935;1;67
286;Ida;Av Mitre y R Español;-34.7059035;-58.3151990;1;1
286;Ida;Mariano Moreno y Las Flores;-34.7032266;-58.3160681;1;1
286;Ida;Matanza y Heredia;-34.7068120;-58.3398163;1;1
286;Ida;Matanza y Casacuberta;-34.7085319;-58.3417368;1;1
286;Ida;Matanza y De La Serna;-34.7093389;-58.3426809;1;1
286;Ida;Matanza y Cangallo;-34.7106706;-58.3441830;1;1
286;Ida;Matanza y Caxaraville;-34.7125448;-58.3464038;1;1
286;Ida;Onsari y Brandsen;-34.7048143;-58.3184499;1;1
286;Ida;Onsari y Belgrano;-34.7057845;-58.3195657;1;1
286;Ida;Onsari y Solier;-34.7077822;-58.3219206;1;1
286;Ida;Onsari y Villegas;-34.7094227;-58.3238465;1;1
286;Ida;Onsari y Mansilla;-34.7105031;-58.3251125;1;1
286;Ida;Arredondo y Ascasubi;-34.7112263;-58.3264321;1;1
286;Ida;Arredondo y J Hernandez;-34.7102164;-58.3277035;1;1
286;Ida;Arredondo y Condarco;-34.7084304;-58.3298439;1;1
286;Ida;Arredondo y Cotagaita;-34.7066885;-58.3320808;1;1
286;Ida;Arredondo y De La Peña;-34.7052950;-58.3337599;1;1
286;Ida;Arredondo y B. de Los Italianos;-34.7040116;-58.3352673;1;1
286;Ida;Matanza y Larralde;-34.7042806;-58.3368015;1;1
286;Ida;Matanza y La Fuente;-34.7060799;-58.3389097;1;1
286;Ida;Matanza y C G Belgrano;-34.7141013;-58.3482921;1;1
286;Ida;Belgrano y Chascomus;-34.7135590;-58.3488983;1;1
286;Ida;Belgrano y Centenario U;-34.7121170;-58.3505613;1;1
286;Ida;Belgrano y Posadas;-34.7099254;-58.3531255;1;1
286;Ida;Belgrano y Barcelo;-34.7083246;-58.3549708;1;1
286;Ida;Belgrano y Pedernera;-34.7071692;-58.3563012;1;1
286;Ida;"Belgrano y San Lorenzo  ";-34.7057712;-58.3579695;1;1
286;Ida;Belgrano y Suipacha;-34.7045938;-58.3592999;1;1
286;Ida;Bustamante y Dehesa;-34.7041660;-58.3608180;1;1
286;Ida;Bustamante y Cao;-34.7034780;-58.3622879;1;1
286;Ida;Bustamante y J B Justo;-34.7023710;-58.3638006;1;1
286;Ida;Bustamante y Madariaga;-34.7015507;-58.3647555;1;1
286;Ida;Bustamante y Ferre;-34.6998748;-58.3667994;1;1
286;Ida;Bustamante y Salta;-34.6977887;-58.3697820;1;1
286;Ida;Bustamante y Basavilbaso;-34.6966288;-58.3711660;1;1
286;Ida;Bustamante y Sarmiento;-34.6947543;-58.3733654;1;1
286;Ida;Bustamante y Mamberti;-34.6926857;-58.3757633;1;1
286;Ida;Bustamante y Donovan;-34.6917594;-58.3768576;1;1
286;Ida;Bustamante y LaCarra;-34.6896290;-58.3794433;1;1
286;Ida;Puente Gerli;-34.6864708;-58.3835793;1;1
286;Ida;Brasil y Yrigoyen;-34.6845563;-58.3861488;1;1
286;Ida;Cabildo y Beguerenstain;-34.6814750;-58.3859370;1;1
286;Ida;Cabildo y Santiago;-34.6800568;-58.3875275;1;1
286;Ida;Cabildo y Santa Fe;-34.6790466;-58.3887023;1;1
286;Ida;Cabildo y Catamarca;-34.6783050;-58.3896270;1;1
286;Ida;Cabildo y Peru;-34.6770747;-58.3909929;1;1
286;Ida;Cabildo y Mendoza;-34.6753350;-58.3930670;1;1
286;Ida;Guatemala y Cabildo;-34.6734880;-58.3951970;1;1
286;Ida;Rivadavia y Paraguay;-34.6736866;-58.3963412;1;1
286;Ida;Rivadavia y Rep.Argentina;-34.6751204;-58.3979398;1;1
286;Ida;Rivadavia y Colombia;-34.6758130;-58.3989161;1;1
286;Ida;Rivadavia y Pte Perón;-34.6769865;-58.4006757;1;1
286;Ida;Pte Perón y Oliden;-34.6762409;-58.4023869;1;1
286;Ida;Pte Perón y Ucrania;-34.6757230;-58.4031220;1;1
286;Ida;Pte Perón y P de la Patria;-34.6747277;-58.4044361;1;1
286;Ida;Pte Perón y Juan Farrel;-34.6740307;-58.4053749;1;1
286;Ida;Pte Perón y J Rucci;-34.6727204;-58.4071344;1;1
286;Ida;Pte Perón y Burgos;-34.6714542;-58.4088832;1;1
286;Ida;Pte Perón y Armenia;-34.6701880;-58.4105462;1;1
286;Ida;Pte Perón y Valparaíso;-34.6689924;-58.4121609;1;1
286;Ida;Pte Perón y Lomas Valentinas;-34.6677790;-58.4137541;1;1
286;Ida;Pte Perón y Crotti;-34.6666099;-58.4153634;1;1
286;Ida;Pte Perón y La Habana;-34.6656304;-58.4166992;1;1
286;Ida;R de Escalada y A L Palacios;-34.6625594;-58.4171551;1;1
286;Ida;Av Saenz y Esquiú  (metrobus);-34.6514838;-58.4162700;1;1
286;Ida;Av La Plata y Saenz;-34.6480450;-58.4170370;1;1
286;Ida;Av La Plata y Chiclana;-34.6431350;-58.4225570;1;1
286;Ida;Av La Plata y Caceros;-34.6404287;-58.4233725;1;1
286;Ida;Av La Plata y Rondeau;-34.6387350;-58.4238520;1;1
286;Ida;Av La Plata y Inclan;-34.6341350;-58.4250600;1;1
286;Ida;Sanabria y Beiró;-34.6058638;-58.5109091;1;1
286;Ida;Beiró y Marcos Paz;-34.6075063;-58.5145569;1;1
286;Ida;Beiró y Desaguadero;-34.6096079;-58.5178721;1;1
286;Ida;Beiró y Bermudez;-34.6110750;-58.5202920;1;1
286;Ida;Beiró y L.de Vega;-34.6138200;-58.5248970;1;1
286;Ida;Beiró y Moliere;-34.6158066;-58.5274637;1;1
286;Ida;Beiró y Gral Paz;-34.6174665;-58.5296202;1;1
286;Ida;Av Gral Paz y San Roque;-34.6191176;-58.5312724;1;1
286;Ida;Roca y R A de Siria;-34.6228214;-58.5313421;1;1
286;Ida;Roca y E Manzoni;-34.6240177;-58.5326779;1;1
286;Ida;Roca y Barragán;-34.6251670;-58.5340070;1;1
286;Ida;Roca y San Ignacio;-34.6267650;-58.5358100;1;1
286;Ida;Bergamini y Croacia;-34.6285500;-58.5348670;1;1
286;Ida;Cervantes y Echeverría;-34.7179332;-58.2120091;1;1
286;Ida;Cervantes y 25 bis;-34.7128402;-58.2197982;1;1
286;Ida;Cervantes y 23 bis;-34.7116275;-58.2216114;1;1
286;Ida;Cervantes y Iriarte (Pejerrey);-34.7102782;-58.2234889;1;1
286;Ida;Cervantes y Alamos;-34.7093080;-58.2249695;1;1
286;Ida;Cervantes y Olavarría;-34.7080115;-58.2271153;1;1
286;Ida;Otamendi y Cervantes;-34.7071957;-58.2308865;1;1
286;Ida;Otamendi y Yoldi;-34.7085070;-58.2334830;1;1
286;Ida;Otamendi y Juan B Justo;-34.7092270;-58.2347350;1;1
286;Ida;Otamendi y Panizza;-34.7102120;-58.2364601;1;1
286;Ida;Otamendi y Brussa;-34.7113189;-58.2383162;1;1
286;Ida;Otamendi y Toledo;-34.7129019;-58.2410896;1;1
286;Ida;Otamendi y Lora;-34.7139514;-58.2427847;1;1
286;Ida;Otamendi y Mozart;-34.7149788;-58.2445496;1;1
286;Ida;Otamendi y Monrroe;-34.7160283;-58.2463306;1;1
286;Ida;Ceballos y Otamendi;-34.7173026;-58.2474250;1;1
286;Ida;Alem y Belgrano;-34.7194550;-58.2500350;1;1
286;Ida;Alem y Paz;-34.7204250;-58.2519620;1;1
286;Ida;Alem y Mitre;-34.7213680;-58.2538650;1;1
286;Ida;Alem y Brown;-34.7223170;-58.2557270;1;1
286;Ida;Alem y Moreno;-34.7233200;-58.2576070;1;1
286;Ida;Alem y H Yrigoyen;-34.7240928;-58.2592857;1;1
286;Ida;Yrigoyen y Alsina;-34.7232904;-58.2602835;1;1
286;Ida;Yrigoyen y 9 de Julio;-34.7217340;-58.2614529;1;1
286;Ida;Yrigoyen y Colon;-34.7207820;-58.2622130;1;1
286;Ida;Yrigoyen y Alberdi;-34.7190223;-58.2634753;1;1
286;Ida;Gran Canaria y P Oliveri;-34.7197057;-58.2657820;1;1
286;Ida;Gran Canaria y R Lopez;-34.7206890;-58.2650256;1;1
286;Ida;R Lopez y V Lopez;-34.7216750;-58.2665870;1;1
286;Ida;R Lopez y B Irigoyen;-34.7226570;-58.2685150;1;1
286;Ida;R Lopez y A Baranda;-34.7235850;-58.2703480;1;1
286;Ida;R Lopez y Larrea;-34.7244808;-58.2724124;1;1
286;Ida;R Lopez y Urquiza;-34.7254199;-58.2744133;1;1
286;Ida;R Lopez y Blas Parera;-34.7264649;-58.2763016;1;1
286;Ida;R Lopez y M Rodriguez;-34.7274833;-58.2783186;1;1
286;Ida;R Lopez y Condarco;-34.7285282;-58.2804000;1;1
286;Ida;Rodolfo Lopez y Av La Plata;-34.7295863;-58.2824063;1;1
286;Ida;R Lopez y Marconi;-34.7306709;-58.2846648;1;1
286;Ida;R Lopez y J V Gonzales;-34.7316143;-58.2866389;1;1
286;Ida;R Lopez y L de La Torre;-34.7325754;-58.2886827;1;1
286;Ida;R Lopez y Acha;-34.7335585;-58.2907802;1;1
286;Ida;Rodolfo Lopez y Unamundo;-34.7350442;-58.2937253;1;1
286;Ida;Av Calchaquí y San Luis;-34.7334836;-58.2963538;1;1
286;Ida;Av Calchaquí y Rep del Libano;-34.7324475;-58.2970405;1;1
286;Ida;Av Calchaquí y Jujuy;-34.7300801;-58.2987410;1;1
286;Ida;Av Los Quilmes y Zapiola;-34.7245514;-58.3022976;1;1
286;Ida;Av Los Quilmes y Cerrito;-34.7203892;-58.3035421;1;1
286;Ida;Av Los Quilmes y Montevideo;-34.7165883;-58.3046794;1;1
286;Ida;Av Los Quilmes y Los Andes;-34.7130342;-58.3081609;1;1
286;Ida;Av Mitre y Neuquen;-34.7088273;-58.3122647;1;1
286;Ida;Av Mitre y Caviglia;-34.7078042;-58.3131981;1;1
286;Ida;Martin Fierro y Mitre;-34.7028253;-58.3185410;1;1
286;Ida;Mitre y Onsari;-34.7039322;-58.3178759;1;1
286;Ida;Av La Plata y Pavón;-34.6317620;-58.4256750;1;1
286;Ida;Av La Plata y San juan;-34.6273200;-58.4266780;1;1
286;Ida;Av La Plata e Independencia;-34.6223888;-58.4276694;1;1
286;Ida;Av La Plata y Venezuela;-34.6186232;-58.4283936;1;1
286;Ida;Av La Plata y Rivadavia;-34.6159037;-58.4290159;1;1
286;Ida;Rivadavia y Campichuelo;-34.6172180;-58.4340480;1;1
286;Ida;Rivadavia y Acoyte;-34.6186020;-58.4371670;1;1
286;Ida;Rivadavia y Colpayo;-34.6200800;-58.4406298;1;1
286;Ida;Rivadavia y Paynsandu;-34.6224771;-58.4463805;1;1
286;Ida;Rivadavia y Miró;-34.6238764;-58.4498459;1;1
286;Ida;Rivadavia y Curapaligue;-34.6254500;-58.4535320;1;1
286;Ida;Rivadavia y F.L.Beltrán;-34.6269488;-58.4575707;1;1
286;Ida;Rivadavia y Gabilán (Metrobus);-34.6277420;-58.4593820;1;1
286;Ida;Rivadavia y Pedernera;-34.6294825;-58.4651023;1;1
286;Ida;Rivadavia y Argeritch;-34.6309391;-58.4708422;1;1
286;Ida;Rivadavia y Cuenca;-34.6317999;-58.4740287;1;1
286;Ida;Rivadavia y San Nicolás;-34.6327709;-58.4776819;1;1
286;Ida;Rivadavia y Segurola;-34.6338303;-58.4822041;1;1
286;Ida;Mercedez y Bacacay;-34.6320100;-58.4839100;1;1
286;Ida;Mercedez y Avellaneda;-34.6300470;-58.4848320;1;1
286;Ida;Mercedez y Morón;-34.6277120;-58.4859020;1;1
286;Ida;Av Gaona y Gualeguaychu;-34.6266320;-58.4876530;1;1
286;Ida;Sanabria y Juan B. Justo;-34.6268720;-58.4893000;1;1
286;Ida;Sanabria y R.deE.San Martin;-34.6249920;-58.4916500;1;1
286;Ida;Sanabria y M Cervantes;-34.6232250;-58.4938600;1;1
286;Ida;Sanabria y San Blas;-34.6216251;-58.4958780;1;1
286;Ida;Sanabria y Miranda;-34.6192589;-58.4988284;1;1
286;Ida;Sanabria y A.Jonte;-34.6171380;-58.5013630;1;1
286;Ida;Sanabria y Snato Tomé;-34.6144970;-58.5033830;1;1
286;Ida;Sanabria y Nogoyá;-34.6115080;-58.5060470;1;1
286;Ida;Sanabria y P.Lozano;-34.6091630;-58.5081070;1;1
286;Ida;Sanabria y Simbron;-34.6074003;-58.5095894;1;1
286;Vuelta;Rivadavia y dolores;-34.6327224;-58.4772152;1;1
286;Vuelta;Rivadavia y José Marti;-34.6315792;-58.4726715;1;1
286;Vuelta;Rivadavia y Nazca (metrobus);-34.6305419;-58.4689111;1;1
286;Vuelta;Rivadavia y Bonorino;-34.6281848;-58.4604943;1;1
286;Vuelta;Rivadavia y Carabobo;-34.6263838;-58.4561062;1;1
286;Vuelta;Rivadavia y Curapaligue;-34.6254524;-58.4536171;1;1
286;Vuelta;Rivadavia y Puan;-34.6236910;-58.4491110;1;1
286;Vuelta;Rivadavia y Hortiguera;-34.6228744;-58.4467989;1;1
286;Vuelta;Rosario y Centenera;-34.6206495;-58.4405279;1;1
286;Vuelta;Rosario y José M Moreno;-34.6195149;-58.4364295;1;1
286;Vuelta;Rosario y Doblas;-34.6187600;-58.4319717;1;1
286;Vuelta;Rosario y Av La Plata;-34.6184245;-58.4292412;1;1
286;Vuelta;Av La Plata y Alberdi;-34.6215456;-58.4279054;1;1
286;Vuelta;Av La Plata y Pedro Goyena;-34.6247328;-58.4272939;1;1
286;Vuelta;Av La Plata y Directorio;-34.6266045;-58.4268701;1;1
286;Vuelta;Av La Plata y Asamblea;-34.6309524;-58.4259206;1;1
286;Vuelta;Av La Plata y Santander;-34.6333359;-58.4252930;1;1
286;Vuelta;Av La Plata Zaraza;-34.6365447;-58.4245098;1;1
286;Vuelta;Av La Plata y Cobo;-34.6398373;-58.4235871;1;1
286;Vuelta;Av La Plata F de la Cruz;-34.6420352;-58.4230828;1;1
286;Vuelta;Av La Plata F Rivera;-34.6447141;-58.4212911;1;1
286;Vuelta;Av La Plata Tabare;-34.6469295;-58.4194511;1;1
286;Vuelta;Av La Plata Saenz;-34.6480858;-58.4170103;1;1
286;Vuelta;Saenz y Esquiú (metrobus);-34.6513602;-58.4164739;1;1
286;Vuelta;R de Escalada y Palacios;-34.6625727;-58.4174234;1;1
286;Vuelta;Peron y Crotti;-34.6663628;-58.4158409;1;1
286;Vuelta;Peron y L Valentinas;-34.6674834;-58.4142959;1;1
286;Vuelta;Peron y Valparaiso;-34.6687365;-58.4126329;1;1
286;Vuelta;Peron y Armenia;-34.6700689;-58.4108520;1;1
286;Vuelta;Peron y Paso de Burgos;-34.6712513;-58.4092373;1;1
286;Vuelta;Peron y Itapiru;-34.6719836;-58.4081858;1;1
286;Vuelta;Peron y Rucci;-34.6731748;-58.4066731;1;1
286;Vuelta;Peron y Balbin;-34.6743218;-58.4051496;1;1
286;Vuelta;Peron y Oliden;-34.6760159;-58.4027839;1;1
286;Vuelta;Peron y Rivadavia;-34.6771497;-58.4012282;1;1
286;Vuelta;Rivadavia Rep Argentina;-34.6755262;-58.3981061;1;1
286;Vuelta;Rivadavia y Paraguay;-34.6740792;-58.3964753;1;1
286;Vuelta;Rivadavia y Chile;-34.6724557;-58.3945978;1;1
286;Vuelta;Chile y Cabildo;-34.6732233;-58.3938575;1;1
286;Vuelta;Cabildo y Mendoza;-34.6752792;-58.3930957;1;1
286;Vuelta;Cabildo y Peru;-34.6769644;-58.3911860;1;1
286;Vuelta;Cabildo y Catamarca;-34.6780585;-58.3899736;1;1
286;Vuelta;Cabildo y Santa Fe;-34.6789319;-58.3889759;1;1
286;Vuelta;Cabildo y Sgo del Estero;-34.6802951;-58.3874524;1;1
286;Vuelta;Cabildo y Beguerestein;-34.6815788;-58.3859128;1;1
286;Vuelta;Brasil y Yrigoyen;-34.6844593;-58.3864170;1;1
286;Vuelta;Bustamante y Est Gerli;-34.6867398;-58.3832949;1;1
286;Vuelta;Bustamante y  Lacarra;-34.6895673;-58.3796310;1;1
286;Vuelta;Bustamante y Donovan;-34.6914683;-58.3772439;1;1
286;Vuelta;Bustamante y Mamberti;-34.6924034;-58.3762246;1;1
286;Vuelta;Bustamante y Sarmiento;-34.6944632;-58.3738375;1;1
286;Vuelta;Bustamante y Basavilbaso;-34.6963200;-58.3715791;1;1
286;Vuelta;Bustamante y Salta;-34.6974403;-58.3702862;1;1
286;Vuelta;Bustamante y Ferré;-34.6994470;-58.3674109;1;1
286;Vuelta;Bustamante y Madariaga;-34.7011362;-58.3653671;1;1
286;Vuelta;Bustamante y J B Justo;-34.7020800;-58.3642673;1;1
286;Vuelta;Bustamante y Cao;-34.7032310;-58.3627868;1;1
286;Vuelta;Bustamante y  Deheza;-34.7043115;-58.3606356;1;1
286;Vuelta;C G Belgrano y Suipacha;-34.7046864;-58.3592838;1;1
286;Vuelta;C G Belgrano y Barcelo;-34.7076852;-58.3558559;1;1
286;Vuelta;C G Belgrano y Posadas;-34.7092286;-58.3540535;1;1
286;Vuelta;C G Belgrano y Centenario;-34.7116584;-58.3512533;1;1
286;Vuelta;C G Belgrano y Chascomus;-34.7132988;-58.3493650;1;1
286;Vuelta;B de los Italianos y C G Belgrano;-34.7147540;-58.3476537;1;1
286;Vuelta;B de los Italianos y Caxaraville;-34.7134311;-58.3458674;1;1
286;Vuelta;B de los Italianos y Campichuelo;-34.7124389;-58.3446872;1;1
286;Vuelta;B de los Italianos y De La Serna;-34.7105957;-58.3424824;1;1
286;Vuelta;B de los Italianos y Helguera;-34.7086289;-58.3401597;1;1
286;Vuelta;B de los Italianos y La Fuente;-34.7071119;-58.3383679;1;1
286;Vuelta;B de los Italianos y C Larralde;-34.7054008;-58.3362812;1;1
286;Vuelta;C Larralde y Mendez;-34.7063225;-58.3346343;1;1
286;Vuelta;C Larralde y Cotagaita;-34.7071868;-58.3336043;1;1
286;Vuelta;C Larralde y Condarco;-34.7086950;-58.3316839;1;1
286;Vuelta;C Larralde y Paisandu;-34.7103002;-58.3297312;1;1
286;Vuelta;C Larralde y Ascasubi;-34.7116143;-58.3280790;1;1
286;Vuelta;Onsari y Mansilla;-34.7107676;-58.3252788;1;1
286;Vuelta;Onsari y Villegas;-34.7097534;-58.3240879;1;1
286;Vuelta;Onsari y Solier;-34.7079983;-58.3219743;1;1
286;Vuelta;Onsari y Belgrano;-34.7063225;-58.3199251;1;1
286;Vuelta;Onsari y Mitre;-34.7046467;-58.3181226;1;1
286;Vuelta;Mitre y Echeverria;-34.7051671;-58.3163470;1;1
286;Vuelta;Mitre y Victor Hugo;-34.7064107;-58.3151346;1;1
286;Vuelta;Mitre y Lynch;-34.7077293;-58.3137238;1;1
286;Vuelta;Av Los Quilmes y Neuquén;-34.7091933;-58.3122379;1;1
286;Vuelta;Av Los Quilmes y Pilcomayo;-34.7111866;-58.3103013;1;1
286;Vuelta;Av Los Quilmes y Los Andes;-34.7128049;-58.3086491;1;1
286;Vuelta;Av Los Quilmes y Formosa;-34.7143747;-58.3072007;1;1
286;Vuelta;Av Los Quilmes y Montevideo;-34.7160327;-58.3052909;1;1
286;Vuelta;Av Los Quilmes y Cerrito;-34.7195514;-58.3039176;1;1
286;Vuelta;Av Los Quilmes y Zapiola;-34.7248335;-58.3023620;1;1
286;Vuelta;Calchaquí y La Madrid;-34.7286340;-58.2999480;1;1
286;Vuelta;Calchaquí y Catamarca;-34.7309883;-58.2982635;1;1
286;Vuelta;Calchaquí y San juan;-34.7327694;-58.2970083;1;1
286;Vuelta;Calchaquí y Int Olivieri;-34.7343300;-58.2958710;1;1
286;Vuelta;Urrestarazu y R Lopez;-34.7359964;-58.2960212;1;1
286;Vuelta;R Lopez y Elustondo;-34.7352381;-58.2939345;1;1
286;Vuelta;R Lopez y Acha;-34.7339068;-58.2911021;1;1
286;Vuelta;R Lopez y L de La Torre;-34.7327826;-58.2889295;1;1
286;Vuelta;R Lopez y J Gonzales;-34.7318612;-58.2869875;1;1
286;Vuelta;R Lopez y G Marconi;-34.7308869;-58.2848525;1;1
286;Vuelta;R Lopez y Av La Plata;-34.7298993;-58.2827818;1;1
286;Vuelta;R Lopez y Condarco;-34.7287751;-58.2806629;1;1
286;Vuelta;R Lopez y Martín Rodriguez;-34.7277302;-58.2786244;1;1
286;Vuelta;R Lopez y Blas Parera;-34.7266544;-58.2765913;1;1
286;Vuelta;R Lopez y Urquiza;-34.7256801;-58.2747191;1;1
286;Vuelta;R Lopez y Larrea;-34.7247057;-58.2726163;1;1
286;Vuelta;R Lopez y A Baranda;-34.7237886;-58.2707441;1;1
286;Vuelta;R Lopez y B de Irigoyen;-34.7227613;-58.2686895;1;1
286;Vuelta;R Lopez y V Lopez;-34.7218089;-58.2668012;1;1
286;Vuelta;I Olivieri y Gran Canaria;-34.7201378;-58.2656801;1;1
286;Vuelta;Yrigoyen y Colon;-34.7205920;-58.2623059;1;1
286;Vuelta;Yrigoyen y Videla;-34.7222631;-58.2611471;1;1
286;Vuelta;Alem y Gaboto;-34.7244500;-58.2598543;1;1
286;Vuelta;Garibaldi y San Martin;-34.7246836;-58.2581592;1;1
286;Vuelta;Garibaldi y Moreno;-34.7241854;-58.2572097;1;1
286;Vuelta;Garibaldi y Brown;-34.7232948;-58.2554072;1;1
286;Vuelta;Garibaldi y Alvear;-34.7227789;-58.2544255;1;1
286;Vuelta;Garibaldi y Sarmiento;-34.7218133;-58.2525212;1;1
286;Vuelta;Garibaldi y Paz;-34.7212710;-58.2515609;1;1
286;Vuelta;Garibaldi y Pringles;-34.7208565;-58.2506061;1;1
286;Vuelta;Garibaldi y Belgrano;-34.7203715;-58.2497263;1;1
286;Vuelta;Garibaldi y Allison Bell;-34.7193750;-58.2478327;1;1
286;Vuelta;Croacia y Bergamini;-34.6284584;-58.5343730;1;1
